扫描速率（K/min）,时间（s）,贴身侧温度（℃）,界面12温度（℃）,界面23温度（℃）,外表面温度（℃）,平均固化进度
5.0,3.149999999999993,36.87962094004604,36.02869663292796,33.098156607980634,27.096643007946646,0.0
5.0,3.1749999999999927,36.875612902331305,36.01313295499038,33.066839724059086,27.060909350473295,0.0
5.0,3.1999999999999926,36.871527317523466,35.997513486153565,33.035609749158716,27.025340246710197,0.0
5.0,3.2249999999999925,36.86736404174235,35.981839347890194,33.00446623934062,26.989933732231208,0.0
5.0,3.2499999999999925,36.86312294776562,35.96611163817553,32.973408748579935,26.954687880580238,0.0
5.0,3.2749999999999924,36.85880392465973,35.95033143195112,32.94243682903526,26.919600802242126,0.0
5.0,3.2999999999999923,36.85440687741238,35.93449978158309,32.91155003130254,26.884670643648718,0.0
5.0,3.324999999999992,36.849931726566886,35.918617717314994,32.880747904654264,26.849895586218732,0.0
5.0,3.349999999999992,36.845378407858895,35.90268624771485,32.85002999726479,26.815273845429928,0.0
5.0,3.374999999999992,36.84074687185565,35.88670636011625,32.81939585642263,26.780803669922346,0.0
5.0,3.399999999999992,36.83603708359822,35.87067902105341,32.78884502873042,26.74648334063128,0.0
5.0,3.424999999999992,36.8312490222469,35.85460517668996,32.75837706029323,26.71231116994878,0.0
5.0,3.4499999999999917,36.82638268073007,35.83848575324139,32.727991496895946,26.678285500912615,0.0
5.0,3.4749999999999917,36.82143806539674,35.82232165739115,32.697687884170286,26.644404706421486,0.0
5.0,3.4999999999999916,36.816415195672946,35.8061137767001,32.66746576775204,26.610667188475556,0.0
5.0,3.5249999999999915,36.81131410372225,35.789862980009545,32.637324693429086,26.57707137744126,0.0
5.0,3.5499999999999914,36.80613483411051,35.77357011783756,32.607264207280686,26.54361573133944,0.0
5.0,3.5749999999999913,36.80087744347494,35.75723602276869,32.577283855808595,26.51029873515591,0.0
5.0,3.599999999999991,36.79554200019782,35.740861509837,32.54738318606037,26.477118900173647,0.0
5.0,3.624999999999991,36.79012858408479,35.72444737690248,32.517561745745354,26.444074763325702,0.0
5.0,3.649999999999991,36.784637286047875,35.70799440502071,32.487819083343716,26.411164886568095,0.0
5.0,3.674999999999991,36.779068207793394,35.69150335880594,32.45815474820898,26.378387856271964,0.0
5.0,3.699999999999991,36.77342146151476,35.67497498678748,32.428568290664344,26.345742282634212,0.0
5.0,3.7249999999999908,36.76769716959025,35.658410021759565,32.399059262093125,26.313226799106,0.0
5.0,3.7499999999999907,36.761895464285814,35.64180918112455,32.36962721502375,26.28084006183842,0.0
5.0,3.7749999999999906,36.75601648746297,35.625173167229654,32.34027170320945,26.248580749144722,0.0
5.0,3.7999999999999905,36.75006039029179,35.60850266769721,32.3109922817031,26.216447560978544,0.0
5.0,3.8249999999999904,36.744027332969,35.59179835574848,32.2817885069273,26.18443921842748,0.0
5.0,3.8499999999999903,36.73791748444121,35.575060890521144,32.252659936740095,26.152554463221538,0.0
5.0,3.8749999999999902,36.731731022133395,35.55829091738042,32.223606130496556,26.1207920572559,0.0
5.0,3.89999999999999,36.72546813168234,35.54148906822407,32.19462664910635,26.089150782127522,0.0
5.0,3.92499999999999,36.7191290066754,35.52465596178111,32.1657210550876,26.057629438685066,0.0
5.0,3.94999999999999,36.71271384839427,35.507792203904565,32.136888912617266,26.026226846591722,0.0
5.0,3.97499999999999,36.70622286556389,35.490898387858145,32.10812978757811,25.994941843900477,0.0
5.0,3.99999999999999,36.699656274106424,35.473975094596994,32.07944324760254,25.963773286641374,0.0
5.0,4.02499999999999,36.693014296900316,35.457022893042634,32.05082886211351,25.932720048420432,0.0
5.0,4.04999999999999,36.6862971635443,35.440042340352115,32.02228620236252,25.901781020029745,0.0
5.0,4.07499999999999,36.67950511012643,35.4230339821815,31.993814841464978,25.870955109068454,0.0
5.0,4.099999999999991,36.67263837899797,35.40599835294378,31.96541435443303,25.840241239574215,0.0
5.0,4.124999999999991,36.665697218552275,35.38893597606124,31.937084318206015,25.80963835166478,0.0
5.0,4.1499999999999915,36.65868188300838,35.37184736421245,31.908824311678618,25.779145401189428,0.0
5.0,4.174999999999992,36.65159263219944,35.354733019573935,31.880633915726904,25.74876135938986,0.0
5.0,4.199999999999992,36.64442973136588,35.33759343405656,31.85251271323232,25.71848521257031,0.0
5.0,4.2249999999999925,36.63719345095322,35.32042908953683,31.82446028910376,25.68831596177653,0.0
5.0,4.249999999999993,36.629884066414434,35.303240458083096,31.796476230297852,25.658252622483396,0.0
5.0,4.274999999999993,36.622501858016975,35.28602800217679,31.768560125837464,25.628294224290833,0.0
5.0,4.299999999999994,36.61504711065416,35.26879217492882,31.74071156682865,25.59843981062784,0.0
5.0,4.324999999999994,36.60752011366106,35.2515334202911,31.712930146476005,25.56868843846433,0.0
5.0,4.349999999999994,36.599921160634686,35.2342521732635,31.685215460096572,25.539039178030528,0.0
5.0,4.374999999999995,36.59225054925848,35.216948860096046,31.65756710513239,25.50949111254374,0.0
5.0,4.399999999999995,36.58450858113103,35.1996238984867,31.6299846811617,25.480043337942227,0.0
5.0,4.424999999999995,36.57669556159893,35.18227769777466,31.602467789908953,25.45069496262598,0.0
5.0,4.449999999999996,36.5688117995937,35.16491065912931,31.575016035253608,25.42144510720419,0.0
5.0,4.474999999999996,36.56085760747275,35.14752317573491,31.54762902323785,25.392292904249203,0.0
5.0,4.4999999999999964,36.55283330086424,35.13011563297112,31.520306362073235,25.36323749805676,0.0
5.0,4.524999999999997,36.544739198515906,35.112688408589385,31.493047662146374,25.33427804441236,0.0
5.0,4.549999999999997,36.53657562214755,35.09524187288537,31.46585253602365,25.305413710363535,0.0
5.0,4.5749999999999975,36.52834289630741,35.077776388867385,31.43872059845504,25.27664367399786,0.0
5.0,4.599999999999998,36.52004134823206,35.06029231242107,31.411651466377126,25.247967124226566,0.0
5.0,4.624999999999998,36.51167130771005,35.042789992470176,31.384644758915293,25.21938326057355,0.0
5.0,4.649999999999999,36.50323310694892,35.025269771133736,31.357700097385152,25.190891292969653,0.0
5.0,4.674999999999999,36.494727080445784,35.007731983879644,31.33081710529329,25.162490441552013,0.0
5.0,4.699999999999999,36.486153564861276,34.990176959674606,31.303995408337315,25.134179936468424,0.0
5.0,4.725,36.4775128988968,34.972605021130725,31.277234634405286,25.105959017686466,0.0
5.0,4.75,36.468805423175034,34.95501648464862,31.250534413574503,25.077826934807323,0.0
5.0,4.775,36.46003148012368,34.93741166055729,31.223894378109776,25.049782946884157,0.0
5.0,4.800000000000001,36.451191413862254,34.91979085325068,31.19731416246111,25.02182632224487,0.0
5.0,4.825000000000001,36.442285570092004,34.90215436132115,31.170793403260912,24.993956338319183,0.0
5.0,4.850000000000001,36.433314295988794,34.88450247768974,31.144331739320688,24.966172281469873,0.0
5.0,4.875000000000002,36.42427794009893,34.86683548973349,31.117928811627316,24.938473446828038,0.0
5.0,4.900000000000002,36.415176852237835,34.849153679409746,31.091584263338852,24.910859138132345,0.0
5.0,4.9250000000000025,36.40601138339156,34.83145732337757,31.06529773977997,24.883328667572076,0.0
5.0,4.950000000000003,36.396781885621024,34.81374669311633,31.03906888843699,24.855881355633908,0.0
5.0,4.975000000000003,36.38748871196895,34.7960220550415,31.012897358952532,24.828516530952303,0.0
5.0,5.0000000000000036,36.378132216369394,34.778283670617746,30.986782803119883,24.80123353016344,0.0
5.0,5.025000000000004,36.36871275355992,34.76053179646937,30.96072487487698,24.774031697762567,0.0
5.0,5.050000000000004,36.35923067899618,34.74276668448818,30.934723230300126,24.746910385964654,0.0
5.0,5.075000000000005,36.34968634876904,34.72498858193878,30.908777527597408,24.719868954568344,0.0
5.0,5.100000000000005,36.34008011952405,34.70719773156146,30.882887427101846,24.692906770823004,0.0
5.0,5.125000000000005,36.330412348383284,34.68939437167257,30.857052591264285,24.666023209298892,0.0
5.0,5.150000000000006,36.320683392869455,34.671578736262646,30.83127268464606,24.63921765176027,0.0
5.0,5.175000000000006,36.31089361083227,34.653751055092144,30.80554737391142,24.612489487041444,0.0
5.0,5.200000000000006,36.301043360376966,34.63591155378493,30.779876327819753,24.585838110925646,0.0
5.0,5.225000000000007,36.291132999795,34.61806045391961,30.7542592172176,24.559262926026655,0.0
5.0,5.250000000000007,36.28116288749679,34.600197973118675,30.72869571503051,24.53276334167309,0.0
5.0,5.2750000000000075,36.271133381946505,34.58232432513556,30.703185496254672,24.506338773795335,0.0
5.0,5.300000000000008,36.26104484159884,34.56443971993961,30.677728237948436,24.47998864481501,0.0
5.0,5.325000000000008,36.25089762483775,34.54654436379911,30.652323619223655,24.45371238353689,0.0
5.0,5.3500000000000085,36.24069208991702,34.5286384593623,30.626971321236876,24.427509425043258,0.0
5.0,5.375000000000009,36.230428594902726,34.510722205736506,30.60167102718042,24.401379210590616,0.0
5.0,5.400000000000009,36.22010749761751,34.49279579856541,30.576422422273307,24.375321187508643,0.0
5.0,5.42500000000001,36.20972915558656,34.47485943010444,30.55122519375211,24.349334809101432,0.0
5.0,5.45000000000001,36.19929392598531,34.45691328929447,30.52607903086165,24.323419534550865,0.0
5.0,5.47500000000001,36.188802165588896,34.4389575618337,30.500983624845627,24.297574828822118,0.0
5.0,5.500000000000011,36.17825423072312,34.4209924302479,30.475938668937143,24.27180016257121,0.0
5.0,5.525000000000011,36.16765047721708,34.403018073958926,30.45094385834915,24.246095012054596,0.0
5.0,5.550000000000011,36.156991260357344,34.38503466935171,30.425998890264793,24.220458859040672,0.0
5.0,5.575000000000012,36.14627693484363,34.36704238983958,30.40110346382772,24.194891190723226,0.0
5.0,5.600000000000012,36.13550785474591,34.34904140592811,30.376257280132286,24.169391499636735,0.0
5.0,5.625000000000012,36.12468437346306,34.33103188527742,30.351460042213724,24.143959283573462,0.0
5.0,5.650000000000013,36.113806843682795,34.31301399276298,30.326711455038254,24.11859404550234,0.0
5.0,5.675000000000013,36.10287561734304,34.294987890535104,30.30201122549312,24.093295293489568,0.0
5.0,5.7000000000000135,36.0918910455946,34.27695373807687,30.277359062376625,24.068062540620893,0.0
5.0,5.725000000000014,36.080853478765164,34.25891169226082,30.252754676388076,24.042895304925516,0.0
5.0,5.750000000000014,36.069763266324514,34.240861907404216,30.228197780117725,24.017793109301607,0.0
5.0,5.775000000000015,36.05862075685099,34.22280453532311,30.203688088036678,23.992755481443385,0.0
5.0,5.800000000000015,36.0474262979992,34.204739725385,30.17922531648676,23.96778195376969,0.0
5.0,5.825000000000015,36.036180236468816,34.18666762456037,30.15480918367036,23.942872063354063,0.0
5.0,5.850000000000016,36.02488291797456,34.16858837747297,30.130439409640267,23.918025351856254,0.0
5.0,5.875000000000016,36.01353468721728,34.15050212644889,30.10611571628948,23.893241365455143,0.0
5.0,5.900000000000016,36.002135887856134,34.13240901156452,30.081837827341,23.868519654783046,0.0
5.0,5.925000000000017,35.99068686248175,34.11430917069335,30.05760546833763,23.843859774861343,0.0
5.0,5.950000000000017,35.97918795259052,34.09620273955174,30.033418366631743,23.819261285037424,0.0
5.0,5.975000000000017,35.96763949855978,34.078089851743506,30.00927625137506,23.79472374892292,0.0
5.0,6.000000000000018,35.956041839624,34.05997063880356,29.985178853508433,23.770246734333163,0.0
5.0,6.025000000000018,35.944395313851984,34.04184523024048,29.961125905751615,23.74582981322787,0.0
5.0,6.0500000000000185,35.932700258124854,34.023713753578086,29.937117142593035,23.721472561653023,0.0
5.0,6.075000000000019,35.92095700811505,34.00557633439606,29.91315230027959,23.697174559683866,0.0
5.0,6.100000000000019,35.909165898266146,33.98743309636962,29.88923111680643,23.672935391369098,0.0
5.0,6.1250000000000195,35.897327261773476,33.969284161308224,29.865353331906768,23.6487546446761,0.0
5.0,6.15000000000002,35.885441430565685,33.951129649193426,29.841518687041685,23.62463191143729,0.0
5.0,6.17500000000002,35.87350873528696,33.932969678215834,29.81772692538997,23.6005667872975,0.0
5.0,6.200000000000021,35.861529505280146,33.914804364811175,29.793977791837957,23.576558871662375,0.0
5.0,6.225000000000021,35.84950406857054,33.89663382369555,29.770271032969394,23.552607767647803,0.0
5.0,6.250000000000021,35.83743275185048,33.878458167899886,29.74660639705532,23.528713082030293,0.0
5.0,6.275000000000022,35.82531588046461,33.86027750880354,29.722983634043967,23.504874425198317,0.0
5.0,6.300000000000022,35.81315377839586,33.84209195616718,29.69940249555069,23.481091411104586,0.0
5.0,6.325000000000022,35.800946768252096,33.823901618164825,29.67586273484791,23.45736365721924,0.0
5.0,6.350000000000023,35.78869517125345,33.80570660141525,29.6523641068551,23.433690784483904,0.0
5.0,6.375000000000023,35.77639930722025,33.78750701101257,29.62890636812877,23.41007241726665,0.0
5.0,6.4000000000000234,35.76405949456163,33.76930295055616,29.605489276852516,23.386508183317773,0.0
5.0,6.425000000000024,35.75167605026466,33.75109452217989,29.582112592827052,23.362997713726404,0.0
5.0,6.450000000000024,35.73924928988418,33.73288182658066,29.558776077460323,23.33954064287794,0.0
5.0,6.4750000000000245,35.72677952753307,33.714664963046296,29.535479493757602,23.31613660841226,0.0
5.0,6.500000000000025,35.71426707587321,33.69644402948283,29.512222606311667,23.292785251182714,0.0
5.0,6.525000000000025,35.70171224610686,33.67821912244107,29.489005181292956,23.269486215215842,0.0
5.0,6.550000000000026,35.68911534796866,33.659990337142666,29.4658269864398,23.246239147671872,0.0
5.0,6.575000000000026,35.67647668971807,33.64175776750552,29.442687791048687,23.223043698805913,0.0
5.0,6.600000000000026,35.66379657813235,33.62352150616858,29.419587365964517,23.199899521929847,0.0
5.0,6.625000000000027,35.65107531849997,33.60528164451618,29.396525483570965,23.17680627337491,0.0
5.0,6.650000000000027,35.63831321461456,33.58703827270172,29.373501917780814,23.153763612454966,0.0
5.0,6.675000000000027,35.62551056876924,33.56879147967082,29.350516444026372,23.130771201430402,0.0
5.0,6.700000000000028,35.612667681751425,33.55054135318403,29.327568839249892,23.107828705472702,0.0
5.0,6.725000000000028,35.59978485283804,33.532287979838905,29.304658881894063,23.084935792629608,0.0
5.0,6.750000000000028,35.586862379791164,33.51403144509168,29.28178635189253,23.062092133790934,0.0
5.0,6.775000000000029,35.57390055885408,33.495771833278404,29.258951030660434,23.039297402654945,0.0
5.0,6.800000000000029,35.56089968474768,33.47750922763559,29.23615270108501,23.01655127569534,0.0
5.0,6.8250000000000295,35.5478600506673,33.459243710320436,29.213391147516244,22.99385343212881,0.0
5.0,6.85000000000003,35.534781948279864,33.440975362430564,29.190666155757533,22.97120355388314,0.0
5.0,6.87500000000003,35.521665667721415,33.42270426402331,29.167977513056414,22.948601325565868,0.0
5.0,6.9000000000000306,35.508511497595,33.40443049413461,29.145325008095323,22.926046434433495,0.0
5.0,6.925000000000031,35.49531972496887,33.38615413079742,29.122708430982403,22.903538570361167,0.0
5.0,6.950000000000031,35.482090635375,33.36787525105979,29.10012757324236,22.881077425812943,0.0
5.0,6.975000000000032,35.468824512807956,33.34959393100246,29.077582227807337,22.858662695812498,0.0
5.0,7.000000000000032,35.455521639724,33.33131024575608,29.055072189007873,22.83629407791435,0.0
5.0,7.025000000000032,35.44218229704057,33.31302426951811,29.032597252563868,22.81397127217555,0.0
5.0,7.050000000000033,35.428806764135985,33.29473607556928,29.0101572155756,22.791693981127867,0.0
5.0,7.075000000000033,35.41539531884947,33.27644573628969,28.987751876514814,22.76946190975039,0.0
5.0,7.100000000000033,35.401948237481406,33.258153323174575,28.965381035215824,22.74727476544261,0.0
5.0,7.125000000000034,35.38846579479386,33.23985890684973,28.943044492866658,22.72513225799793,0.0
5.0,7.150000000000034,35.37494826401138,33.22156255708657,28.920742052000282,22.703034099577607,0.0
5.0,7.1750000000000345,35.361395916822005,33.203264342816844,28.898473516485836,22.680980004685107,0.0
5.0,7.200000000000035,35.347809023378524,33.184964332147096,28.876238691519927,22.65896969014087,0.0
5.0,7.225000000000035,35.33418785229999,33.166662592372745,28.854037383617964,22.637002875057508,0.0
5.0,7.2500000000000355,35.320532670673366,33.148359189991865,28.831869400605548,22.615079280815333,0.0
5.0,7.275000000000036,35.30684374405551,33.13005419071868,28.8097345516099,22.593198631038344,0.0
5.0,7.300000000000036,35.293121336475245,33.11174765949679,28.78763264705133,22.57136065157053,0.0
5.0,7.325000000000037,35.27936571043571,33.093439660512054,28.765563498634762,22.549565070452584,0.0
5.0,7.350000000000037,35.26557712691688,33.075130257205224,28.7435269193413,22.527811617898948,0.0
5.0,7.375000000000037,35.25175584537821,33.05681951228432,28.721522723419834,22.50610002627524,0.0
5.0,7.400000000000038,35.23790212376161,33.038507487736716,28.69955072637871,22.48443003007601,0.0
5.0,7.425000000000038,35.224016218494384,33.02019424484097,28.677610744977425,22.462801365902816,0.0
5.0,7.450000000000038,35.21009838449254,33.00187984417842,28.65570259721837,22.441213772442683,0.0
5.0,7.475000000000039,35.19614887516411,32.98356434564448,28.633826102338634,22.419666990446853,0.0
5.0,7.500000000000039,35.18216794241273,32.965247808459786,28.611981080801858,22.39816076270984,0.0
5.0,7.525000000000039,35.168155836641276,32.946930291181,28.590167354290088,22.376694834048834,0.0
5.0,7.55000000000004,35.15411280675571,32.92861185171146,28.568384745695745,22.35526895128339,0.0
5.0,7.57500000000004,35.140039100169076,32.91029254731157,28.54663307911358,22.333882863215408,0.0
5.0,7.6000000000000405,35.12593496280555,32.891972434608995,28.524912179832704,22.312536320609432,0.0
5.0,7.625000000000041,35.11180063910471,32.87365156960862,28.503221874328666,22.291229076173206,0.0
5.0,7.650000000000041,35.09763637202587,32.855330007702285,28.48156199025556,22.269960884538538,0.0
5.0,7.675000000000042,35.08344240305255,32.83700780367839,28.45993235643819,22.24873150224242,0.0
5.0,7.700000000000042,35.06921897219709,32.818685011731176,28.43833280286428,22.227540687708444,0.0
5.0,7.725000000000042,35.05496631800531,32.80036168546995,28.41676316067672,22.20638820122843,0.0
5.0,7.750000000000043,35.04068467756135,32.78203787792803,28.39522326216587,22.185273804944398,0.0
5.0,7.775000000000043,35.02637428649256,32.76371364157151,28.373712940761905,22.164197262830694,0.0
5.0,7.800000000000043,35.012035378974495,32.74538902830789,28.352232031027196,22.14315834067646,0.0
5.0,7.825000000000044,34.997668187736025,32.727064089494476,28.330780368648746,22.122156806068283,0.0
5.0,7.850000000000044,34.98327294406453,32.708738875946665,28.30935779043068,22.101192428373103,0.0
5.0,7.875000000000044,34.96884987781117,32.690413437945985,28.28796413428675,22.08026497872138,0.0
5.0,7.900000000000045,34.9543992173962,32.672087825248056,28.266599239232914,22.059374229990453,0.0
5.0,7.925000000000045,34.9399211898145,32.65376208709032,28.24526294537995,22.038519956788146,0.0
5.0,7.9500000000000455,34.925416020640974,32.63543627219967,28.223955093926108,22.017701935436598,0.0
5.0,7.975000000000046,34.91088393403622,32.61711042879987,28.202675527149825,21.996919943956293,0.0
5.0,8.000000000000046,34.89632515275214,32.59878460461885,28.181424088402448,21.976173762050326,0.0
5.0,8.025000000000047,34.88173989813767,32.580458846895894,28.160200622101044,21.955463171088873,0.0
5.0,8.050000000000047,34.86712839014453,32.562133202388615,28.139004973721228,21.93478795409384,0.0
5.0,8.075000000000047,34.85249084733313,32.54380771737985,28.11783698979004,21.914147895723744,0.0
5.0,8.100000000000048,34.8378274868784,32.52548243768436,28.09669651787887,21.893542782258788,0.0
5.0,8.125000000000048,34.82313852457578,32.507157408655466,28.075583406596415,21.872972401586107,0.0
5.0,8.150000000000048,34.8084241748472,32.4888326751915,28.054497505581704,21.852436543185238,0.0
5.0,8.175000000000049,34.79368465074714,32.470508281742156,28.03343866549713,21.83193499811374,0.0
5.0,8.200000000000049,34.77892016396871,32.45218427231468,28.012406738021564,21.81146755899303,0.0
5.0,8.22500000000005,34.76413092484983,32.43386069048003,27.991401575843476,21.791034019994378,0.0
5.0,8.25000000000005,34.74931714237936,32.41553757937879,27.970423032654132,21.770634176825077,0.0
5.0,8.27500000000005,34.734479024203345,32.397214981727075,27.9494709631408,21.75026782671481,0.0
5.0,8.30000000000005,34.71961677663126,32.37889293982227,27.92854522298003,21.729934768402167,0.0
5.0,8.32500000000005,34.70473060464231,32.36057149554867,27.907645668830952,21.709634802121318,0.0
5.0,8.350000000000051,34.68982071189173,32.342250690383004,27.88677215832864,21.689367729588884,0.0
5.0,8.375000000000052,34.674887300717145,32.323930565399884,27.86592455007748,21.66913335399094,0.0
5.0,8.400000000000052,34.659930572144965,32.30561116127711,27.84510270364463,21.648931479970187,0.0
5.0,8.425000000000052,34.64495072589675,32.287292518300916,27.824306479553478,21.628761913613285,0.0
5.0,8.450000000000053,34.62994796039567,32.268974676371045,27.803535739277155,21.608624462438325,0.0
5.0,8.475000000000053,34.614922472772925,32.25065767500586,27.782790345232115,21.588518935382453,0.0
5.0,8.500000000000053,34.59987445887424,32.232341553347204,27.762070160771707,21.568445142789667,0.0
5.0,8.525000000000054,34.58480411326633,32.214026350165284,27.74137505017983,21.548402896398716,0.0
5.0,8.550000000000054,34.569711629243415,32.19571210386342,27.72070487866461,21.528392009331174,0.0
5.0,8.575000000000054,34.55459719883374,32.177398852482696,27.700059512352112,21.508412296079644,0.0
5.0,8.600000000000055,34.53946101280607,32.15908663370657,27.67943881828012,21.488463572496094,0.0
5.0,8.625000000000055,34.5243032606763,32.14077548486534,27.658842664391905,21.46854565578033,0.0
5.0,8.650000000000055,34.509124130713936,32.12246544294058,27.638270919530104,21.44865836446861,0.0
5.0,8.675000000000056,34.4939238099487,32.10415654456947,27.617723453430575,21.428801518422386,0.0
5.0,8.700000000000056,34.47870248417708,32.08584882604906,27.59720013671631,21.40897493881716,0.0
5.0,8.725000000000056,34.46346033796892,32.06754232334043,27.57670084089142,21.389178448131478,0.0
5.0,8.750000000000057,34.448197554673975,32.049237072072835,27.55622543833511,21.369411870136055,0.0
5.0,8.775000000000057,34.432914316428516,32.03093310754768,27.53577380229573,21.349675029883013,0.0
5.0,8.800000000000058,34.4176108041619,32.01263046474255,27.515345806884827,21.32996775369523,0.0
5.0,8.825000000000058,34.40228719760316,31.994329178315045,27.494941327071295,21.310289869155817,0.0
5.0,8.850000000000058,34.38694367528758,31.976029282606646,27.474560238675497,21.290641205097728,0.0
5.0,8.875000000000059,34.37158041456329,31.957730811646442,27.454202418363458,21.271021591593442,0.0
5.0,8.900000000000059,34.35619759159784,31.939433799154838,27.43386774364111,21.251430859944804,0.0
5.0,8.92500000000006,34.34079538138477,31.921138278547176,27.413556092848534,21.231868842672938,0.0
5.0,8.95000000000006,34.32537395775021,31.902844282937302,27.39326734515429,21.21233537350829,0.0
5.0,8.97500000000006,34.30993349335939,31.884551845141075,27.373001380549724,21.192830287380776,0.0
5.0,9.00000000000006,34.29447415972326,31.86626099767981,27.35275807984338,21.17335342041003,0.0
5.0,9.02500000000006,34.278996127205,31.847971772783655,27.332537324655387,21.153904609895758,0.0
5.0,9.050000000000061,34.26349956502658,31.82968420239493,27.312338997411917,21.13448369430819,0.0
5.0,9.075000000000061,34.24798464127529,31.8113983181714,27.292162981339683,21.11509051327865,0.0
5.0,9.100000000000062,34.23245152291027,31.79311415148949,27.27200916046045,21.09572490759018,0.0
5.0,9.125000000000062,34.216900375769,31.77483173344745,27.25187741958559,21.076386719168337,0.0
5.0,9.150000000000063,34.20133136457383,31.756551094868467,27.2317676443107,21.057075791071995,0.0
5.0,9.175000000000063,34.18574465293845,31.73827226630373,27.211679721010206,21.037791967484324,0.0
5.0,9.200000000000063,34.17014040337437,31.719995278035444,27.19161353683205,21.018535093703804,0.0
5.0,9.225000000000064,34.154518777297355,31.701720160079777,27.17156897969238,20.99930501613536,0.0
5.0,9.250000000000064,34.13887993503393,31.683446942189793,27.151545938270285,20.980101582281574,0.0
5.0,9.275000000000064,34.12322403582775,31.665175653858302,27.131544302002574,20.960924640733996,0.0
5.0,9.300000000000065,34.10755123784604,31.6469063243207,27.111563961078584,20.941774041164535,0.0
5.0,9.325000000000065,34.091861698186,31.628638982557725,27.09160480643501,20.922649634316937,0.0
5.0,9.350000000000065,34.07615557288116,31.610373657298208,27.07166672975079,20.903551271998353,0.0
5.0,9.375000000000066,34.06043301690779,31.59211037702175,27.051749623442003,20.884478807070984,0.0
5.0,9.400000000000066,34.04469418419116,31.573849169961367,27.03185338065683,20.86543209344381,0.0
5.0,9.425000000000066,34.028939227611964,31.555590064106106,27.01197789527051,20.84641098606441,0.0
5.0,9.450000000000067,34.01316829901257,31.5373330872036,26.992123061880356,20.827415340910836,0.0
5.0,9.475000000000067,33.997381549203304,31.519078266762605,26.972288775800816,20.80844501498361,0.0
5.0,9.500000000000068,33.98157912796874,31.50082563005547,26.952474933058518,20.78949986629775,0.0
5.0,9.525000000000068,33.965761184073926,31.4825752041206,26.932681430387408,20.7705797538749,0.0
5.0,9.550000000000068,33.949927865270624,31.464327015764866,26.912908165223868,20.75168453773555,0.0
5.0,9.575000000000069,33.934079318303496,31.44608109156596,26.893155035701916,20.732814078891277,0.0
5.0,9.600000000000069,33.91821568891629,31.427837457874773,26.873421940648385,20.71396823933713,0.0
5.0,9.62500000000007,33.902337121858025,31.40959614081766,26.853708779578184,20.695146882044032,0.0
5.0,9.65000000000007,33.88644376088907,31.391357166298725,26.83401545268956,20.67634987095127,0.0
5.0,9.67500000000007,33.87053574878732,31.37312056000207,26.81434186085939,20.65757707095908,0.0
5.0,9.70000000000007,33.85461322735423,31.354886347393983,26.79468790563854,20.63882834792125,0.0
5.0,9.72500000000007,33.83867633742091,31.33665455372511,26.77505348924721,20.620103568637862,0.0
5.0,9.750000000000071,33.82272521885417,31.3184252040326,26.75543851457033,20.601402600848022,0.0
5.0,9.775000000000071,33.80676001056251,31.30019832314222,26.735842885152998,20.582725313222724,0.0
5.0,9.800000000000072,33.79078085050216,31.28197393567041,26.71626650519594,20.56407157535774,0.0
5.0,9.825000000000072,33.77478787568299,31.263752066026363,26.696709279550983,20.545441257766598,0.0
5.0,9.850000000000072,33.75878122217449,31.245532738414024,26.677171113716586,20.52683423187361,0.0
5.0,9.875000000000073,33.742761025111676,31.227315976834085,26.657651913833387,20.50825037000696,0.0
5.0,9.900000000000073,33.72672741870098,31.209101805085954,26.638151586679783,20.48968954539188,0.0
5.0,9.925000000000074,33.710680536226135,31.19089024676968,26.61867003966754,20.47115163214385,0.0
5.0,9.950000000000074,33.69462051005398,31.17268132528788,26.599207180837418,20.452636505261903,0.0
5.0,9.975000000000074,33.67854747164029,31.154475063847595,26.579762918854872,20.43414404062195,0.0
5.0,10.000000000000075,33.66246155153559,31.136271485462178,26.560337163005713,20.415674114970177,0.0
5.0,10.025000000000075,33.64636287939088,31.1180706129531,26.54092982319185,20.39722660591653,0.0
5.0,10.050000000000075,33.63025158396336,31.099872468951773,26.521540809927057,20.3788013919282,0.0
5.0,10.075000000000076,33.61412779312219,31.081677075901318,26.502170034332735,20.360398352323227,0.0
5.0,10.100000000000076,33.597991633854114,31.06348445605833,26.482817408133744,20.342017367264116,0.0
5.0,10.125000000000076,33.58184323226916,31.045294631494624,26.463482843654226,20.323658317751526,0.0
5.0,10.150000000000077,33.56568271360622,31.027107624098925,26.4441662538135,20.30532108561803,0.0
5.0,10.175000000000077,33.54951020223871,31.008923455578575,26.424867552121928,20.28700555352188,0.0
5.0,10.200000000000077,33.53332582168006,30.990742147461194,26.405586652676863,20.268711604940886,0.0
5.0,10.225000000000078,33.51712969458933,30.972563721096318,26.386323470158597,20.25043912416632,0.0
5.0,10.250000000000078,33.5009219427767,30.95438819765704,26.367077919826336,20.232187996296854,0.0
5.0,10.275000000000079,33.48470268720894,30.936215598141594,26.34784991751421,20.213958107232585,0.0
5.0,10.300000000000079,33.46847204801489,30.918045943374953,26.32863937962731,20.195749343669092,0.0
5.0,10.32500000000008,33.45223014449091,30.89987925401038,26.309446223137755,20.17756159309155,0.0
5.0,10.35000000000008,33.435977095106246,30.88171555053098,26.290270365580763,20.159394743768882,0.0
5.0,10.37500000000008,33.419713017508435,30.863554853251223,26.27111172505078,20.141248684747985,0.0
