温度（℃）,放热倍率,v=2有效比热（kJ/(kg·K)）,v=5有效比热（kJ/(kg·K)）,v=10有效比热（kJ/(kg·K)）,参考速率（K/min）,参考倍率
15.075,1.026214599609375,11.969182857580744,6.227673143032298,4.313836571516148,,
15.11,1.026214599609375,12.516875441517548,6.4467501766070185,4.4233750883035095,,
15.144,1.026214599609375,13.082107446064668,6.672842978425868,4.536421489212934,,
15.178,1.026214599609375,13.665195584644987,6.906078233857995,4.653039116928998,,
15.211,1.026214599609375,14.265823143835629,7.146329257534251,4.773164628767126,,
15.246,1.026214599609375,14.884324535145476,7.39372981405819,4.896864907029095,,
15.281,1.026214599609375,15.520374196108646,7.64814967844346,5.024074839221729,,
15.314,1.026214599609375,16.173954428639128,7.909581771455652,5.1547908857278255,,
15.35,1.026214599609375,16.844801613572066,8.177920645428827,5.288960322714413,,
15.383,1.026214599609375,17.53286265664942,8.453145062659768,5.426572531329884,,
15.417,1.026214599609375,18.237865089663337,8.735146035865336,5.567573017932668,,
15.45,1.026214599609375,18.959175485768036,9.023670194307215,5.711835097153608,,
15.485,1.026214599609375,19.696820392092533,9.318728156837015,5.859364078418507,,
15.52,1.026214599609375,20.449858517411172,9.61994340696447,6.009971703482235,,
15.553,1.026214599609375,21.218272163637945,9.927308865455178,6.163654432727589,,
15.588,1.026214599609375,22.00117313380522,10.24046925352209,6.320234626761044,,
15.621,1.026214599609375,22.79821816736109,10.559287266944438,6.479643633472218,,
15.657,1.026214599609375,23.608835780760817,10.883534312304329,6.641767156152165,,
15.691,1.026214599609375,24.43175027126985,11.212700108507942,6.80635005425397,,
15.724,1.026214599609375,25.26666262355131,11.546665049420525,6.973332524710262,,
15.758,1.026214599609375,26.11266694255155,11.885066777020622,7.14253338851031,,
15.793,1.026214599609375,26.968531770751053,12.227412708300422,7.313706354150211,,
15.828,1.026214599609375,27.833940394726916,12.573576157890768,7.486788078945384,,
15.86,1.026214599609375,28.7076348098306,12.923053923932242,7.661526961966121,,
15.894,1.026214599609375,29.588427803757607,13.275371121503046,7.837685560751522,,
15.928,1.026214599609375,30.47568594966215,13.630274379864861,8.01513718993243,,
15.96,1.026214599609375,31.368160091938687,13.987264036775477,8.193632018387738,,
15.996,1.026214599609375,32.26436400294585,14.34574560117834,8.37287280058917,,
16.029,1.026214599609375,33.163927875002685,14.705571150001076,8.552785575000538,,
16.064,1.026214599609375,34.06504876704496,15.066019506817987,8.733009753408993,,
16.097,1.026214599609375,34.96676768976099,15.4267070759044,8.913353537952199,,
16.131,1.026214599609375,35.86818759714014,15.787275038856057,9.093637519428029,,
16.166,1.026214599609375,36.767461302903115,16.146984521161247,9.273492260580625,,
16.199,1.026214599609375,37.664254395541015,16.505701758216407,9.452850879108203,,
16.234,1.026214599609375,38.556755084946566,16.86270203397863,9.631351016989314,,
16.266,1.026214599609375,39.4439955327651,17.217598213106044,9.808799106553021,,
16.3,1.026214599609375,40.32478852669211,17.569915410676845,9.984957705338424,,
16.334,1.026214599609375,41.19788491112203,17.919153964448814,10.159576982224408,,
16.369,1.026214599609375,42.06236994195825,18.2649479767833,10.332473988391651,,
16.401,1.026214599609375,42.91728462988908,18.606913851955635,10.503456925977819,,
16.434,1.026214599609375,43.76112504918715,18.94445001967486,10.672225009837431,,
16.47,1.026214599609375,44.59329316917868,19.27731726767147,10.838658633835736,,
16.502,1.026214599609375,45.41249558904312,19.604998235617245,11.002499117808624,,
16.536,1.026214599609375,46.218169674278705,19.927267869711482,11.163633934855742,,
16.569,1.026214599609375,47.00936528461681,20.243746113846726,11.321873056923364,,
16.603,1.026214599609375,47.78517652500377,20.55407061000151,11.477035305000756,,
16.638,1.026214599609375,48.54498766667982,20.85799506667193,11.628997533335966,,
16.67,1.026214599609375,49.28783972033331,21.155135888133326,11.777567944066664,,
16.705,1.026214599609375,50.013477915842394,21.445391166336957,11.92269558316848,,
16.738,1.026214599609375,50.720934414852366,21.728373765940947,12.064186882970475,,
16.773,1.026214599609375,51.41055247791514,22.004220991166058,12.20211049558303,,
16.806,1.026214599609375,52.081065251339176,22.27242610053567,12.336213050267837,,
16.841,1.026214599609375,52.732815995676376,22.53312639827055,12.466563199135276,,
16.873,1.026214599609375,53.365144736951926,22.78605789478077,12.593028947390387,,
16.909,1.026214599609375,53.97811341846691,23.031245367386767,12.715622683693384,,
16.94,1.026214599609375,54.5719502632141,23.26878010528564,12.83439005264282,,
16.975,1.026214599609375,55.14611918382082,23.498447673528332,12.949223836764167,,
17.01,1.026214599609375,55.70089264849495,23.72035705939798,13.060178529698991,,
17.045,1.026214599609375,56.2368863859962,23.93475455439848,13.167377277199241,,
17.077,1.026214599609375,56.75376598481569,24.141506393926278,13.27075319696314,,
17.112,1.026214599609375,57.252508132351124,24.34100325294045,13.370501626470226,,
17.145,1.026214599609375,57.73306858338748,24.533227433354995,13.466613716677498,,
17.179,1.026214599609375,58.19608961381351,24.718435845525406,13.559217922762704,,
17.213,1.026214599609375,58.6418702389661,24.89674809558644,13.64837404779322,,
17.249,1.026214599609375,59.07165961445077,25.06866384578031,13.734331922890156,,
17.282,1.026214599609375,59.48572135943243,25.234288543772973,13.817144271886487,,
17.315,1.026214599609375,59.88500561417972,25.39400224567189,13.897001122835945,,
17.349,1.026214599609375,60.270444820875255,25.548177928350103,13.974088964175053,,
17.382,1.026214599609375,60.642637010192864,25.697054804077148,14.048527402038575,,
17.416,1.026214599609375,61.00313920211792,25.84125568084717,14.120627840423586,,
17.451,1.026214599609375,61.35225926103029,25.980903704412118,14.19045185220606,,
17.486,1.026214599609375,61.69121979540655,26.116487918162623,14.258243959081312,,
17.52,1.026214599609375,62.0215512781031,26.24862051124124,14.32431025562062,,
17.554,1.026214599609375,62.34387828692267,26.377551314769068,14.388775657384535,,
17.588,1.026214599609375,62.65943227938484,26.503772911753934,14.451886455876968,,
17.622,1.026214599609375,62.96975257738898,26.627901030955595,14.513950515477799,,
17.657,1.026214599609375,63.275771623117784,26.750308649247117,14.57515432462356,,
17.691,1.026214599609375,63.57901104038462,26.871604416153847,14.635802208076925,,
17.725,1.026214599609375,63.88009540699228,26.992038162796916,14.69601908139846,,
17.76,1.026214599609375,64.18088075826307,27.11235230330523,14.756176151652616,,
17.795,1.026214599609375,64.48258970267352,27.23303588106941,14.816517940534705,,
17.829,1.026214599609375,64.78613698432025,27.3544547937281,14.87722739686405,,
17.862,1.026214599609375,65.09275406072278,27.477101624289116,14.938550812144559,,
17.897,1.026214599609375,65.40369893652972,27.60147957461189,15.000739787305946,,
17.93,1.026214599609375,65.72016767308853,27.728067069235408,15.064033534617705,,
17.965,1.026214599609375,66.04342712409075,27.8573708496363,15.128685424818151,,
17.999,1.026214599609375,66.37468219992692,27.98987287997077,15.194936439985385,,
18.032,1.026214599609375,66.71485649373672,28.125942597494685,15.262971298747344,,
18.066,1.026214599609375,67.06458343236586,28.265833372946343,15.332916686473173,,
18.102,1.026214599609375,67.42571905113668,28.41028762045467,15.405143810227337,,
18.136,1.026214599609375,67.79853581825704,28.559414327302814,15.479707163651408,,
18.17,1.026214599609375,68.1839750249526,28.71359000998104,15.556795004990521,,
18.205,1.026214599609375,68.58266124902613,28.87306449961045,15.636532249805226,,
18.238,1.026214599609375,68.99610726524803,29.03844290609921,15.719221453049606,,
18.271,1.026214599609375,69.4240229073244,29.209609162929755,15.804804581464879,,
18.306,1.026214599609375,69.86765733086082,29.387062932344328,15.893531466172165,,
18.341,1.026214599609375,70.32699283777124,29.5707971351085,15.98539856755425,,
18.377,1.026214599609375,70.80296187023836,29.761184748095346,16.080592374047672,,
18.41,1.026214599609375,71.29552903209013,29.95821161283605,16.179105806418026,,
18.445,1.026214599609375,71.80473856854158,30.16189542741663,16.280947713708315,,
18.478,1.026214599609375,72.33147867656035,30.372591470624137,16.386295735312068,,
18.51,1.026214599609375,72.87483461204978,30.58993384481991,16.494966922409954,,
18.546,1.026214599609375,73.43577421336455,30.81430968534582,16.60715484267291,,
18.581,1.026214599609375,74.01332964214997,31.04533185685999,16.722665928429993,,
18.615,1.026214599609375,74.60780876278598,31.28312350511439,16.841561752557194,,
18.65,1.026214599609375,75.21861354459874,31.527445417839495,16.963722708919747,,
18.682,1.026214599609375,75.8454007270364,31.778160290814565,17.089080145407284,,
18.716,1.026214599609375,76.48759882655423,32.035039530621695,17.217519765310847,,
18.751,1.026214599609375,77.14489112972933,32.297956451891736,17.348978225945867,,
18.783,1.026214599609375,77.81662651162989,32.56665060465196,17.48332530232598,,
18.817,1.026214599609375,78.50161775995142,32.84064710398057,17.620323551990285,,
18.85,1.026214599609375,79.19922259880515,33.119689039522065,17.75984451976103,,
18.885,1.026214599609375,79.90885184656031,33.40354073862412,17.90177036931206,,
18.919,1.026214599609375,80.62924749856836,33.691698999427345,18.045849499713672,,
18.953,1.026214599609375,81.35980267511255,33.98392107004502,18.19196053502251,,
18.986,1.026214599609375,82.09866134087059,34.279464536348236,18.339732268174117,,
19.021,1.026214599609375,82.84554217859154,34.57821687143662,18.489108435718308,,
19.054,1.026214599609375,83.59856260582417,34.879425042329665,18.63971252116483,,
19.088,1.026214599609375,84.35682557655782,35.18273023062313,18.791365115311564,,
19.121,1.026214599609375,85.11908193518694,35.487632774074775,18.943816387037387,,
19.156,1.026214599609375,85.88412677132102,35.79365070852841,19.096825354264205,,
19.189,1.026214599609375,86.65038536688861,36.10015414675544,19.25007707337772,,
19.223,1.026214599609375,87.41696067587907,36.40678427035162,19.40339213517581,,
19.256,1.026214599609375,88.18229567830703,36.71291827132281,19.556459135661406,,
19.289,1.026214599609375,88.94485990131602,37.01794396052641,19.708971980263204,,
19.322,1.026214599609375,89.70342188738654,37.32136875495461,19.860684377477305,,
19.356,1.026214599609375,90.45706689242195,37.62282675696878,20.011413378484388,,
19.39,1.026214599609375,91.20424674547981,37.92169869819192,20.160849349095958,,
19.422,1.026214599609375,91.94340442657472,38.217361770629886,20.308680885314942,,
19.456,1.026214599609375,92.67334387435913,38.509337549743655,20.454668774871827,,
19.49,1.026214599609375,93.39343166198731,38.79737266479492,20.59868633239746,,
19.522,1.026214599609375,94.10180290509392,39.08072116203757,20.740360581018784,,
19.557,1.026214599609375,94.79788612013424,39.359154448053694,20.879577224026846,,
19.589,1.026214599609375,95.48008889095082,39.63203555638033,21.016017778190164,,
19.622,1.026214599609375,96.14783088495591,39.89913235398236,21.14956617699118,,
19.656,1.026214599609375,96.7995727802501,40.15982911210004,21.27991455605002,,
19.69,1.026214599609375,97.43468999903061,40.41387599961224,21.406937999806118,,
19.723,1.026214599609375,98.05255796349468,40.661023185397866,21.530511592698932,,
19.757,1.026214599609375,98.6519629142088,40.900785165683516,21.650392582841757,,
19.791,1.026214599609375,99.23228027337016,41.13291210934807,21.766456054674034,,
19.823,1.026214599609375,99.79287661413305,41.35715064565322,21.87857532282661,,
19.857,1.026214599609375,100.33286373952978,41.573145495811914,21.986572747905957,,
19.89,1.026214599609375,100.85190723805148,41.7807628952206,22.090381447610298,,
19.924,1.026214599609375,101.34971694340423,41.97988677736169,22.189943388680845,,
19.956,1.026214599609375,101.82534271531947,42.17013708612779,22.285068543063893,,
19.99,1.026214599609375,102.27851208558923,42.351404834235694,22.375702417117846,,
20.023,1.026214599609375,102.70889064270467,42.52355625708187,22.461778128540935,,
20.057,1.026214599609375,103.11649608475179,42.68659843390072,22.54329921695036,,
20.089,1.026214599609375,103.50068613584182,42.84027445433673,22.620137227168364,,
20.123,1.026214599609375,103.86180405652662,42.98472162261065,22.692360811305324,,
20.154,1.026214599609375,104.19918987283145,43.119675949132585,22.75983797456629,,
20.188,1.026214599609375,104.51289667901432,43.24515867160573,22.822579335802864,,
20.222,1.026214599609375,104.80320579232608,43.361282316930435,22.880641158465217,,
20.256,1.026214599609375,105.06950148400699,43.467800593602796,22.933900296801397,,
20.287,1.026214599609375,105.31268080006767,43.56507232002707,22.982536160013534,,
20.322,1.026214599609375,105.53188209066951,43.65275283626781,23.026376418133903,,
20.354,1.026214599609375,105.72796700565112,43.73118680226045,23.065593401130226,,
20.388,1.026214599609375,105.90097979022755,43.80039191609102,23.10019595804551,,
20.421,1.026214599609375,106.05058603288985,43.86023441315594,23.13011720657797,,
20.455,1.026214599609375,106.17741916048386,43.91096766419355,23.155483832096774,,
20.489,1.026214599609375,106.28177818834641,43.952711275338565,23.176355637669282,,
20.521,1.026214599609375,106.36333755401161,43.98533502160465,23.192667510802323,,
20.555,1.026214599609375,106.42305624679116,44.00922249871646,23.20461124935823,,
20.588,1.026214599609375,106.46059985517613,44.02423994207045,23.212119971035225,,
20.622,1.026214599609375,106.47660180601233,44.03064072240493,23.215320361202465,,
20.654,1.026214599609375,106.47103555217068,44.02841422086827,23.214207110434135,,
20.687,1.026214599609375,106.44423550516017,44.017694202064064,23.20884710103203,,
20.72,1.026214599609375,106.39680854469746,43.998723417878985,23.19936170893949,,
20.753,1.026214599609375,106.32875467078266,43.97150186831306,23.18575093415653,,
20.787,1.026214599609375,106.24039059683855,43.93615623873542,23.16807811936771,,
20.818,1.026214599609375,106.13198879107306,43.892795516429224,23.14639775821461,,
20.853,1.026214599609375,106.0039190611671,43.84156762446684,23.12078381223342,,
20.885,1.026214599609375,105.85611946381962,43.78244778552785,23.091223892763924,,
20.917,1.026214599609375,105.6892322749194,43.715692909967764,23.05784645498388,,
20.952,1.026214599609375,105.50328404159544,43.64131361663818,23.02065680831909,,
20.986,1.026214599609375,105.29854723205568,43.55941889282227,22.979709446411135,,
21.019,1.026214599609375,105.07563757505979,43.470255030023914,22.935127515011956,,
21.051,1.026214599609375,104.83393934184802,43.373575736739205,22.886787868369602,,
21.083,1.026214599609375,104.57438497460309,43.269753989841234,22.834876994920617,,
21.117,1.026214599609375,104.29699217141095,43.15879686856438,22.77939843428219,,
21.15,1.026214599609375,104.00204224952249,43.040816899809,22.7204084499045,,
21.184,1.026214599609375,103.68924504264383,42.91569801705754,22.657849008528768,,
21.218,1.026214599609375,103.3595152948716,42.78380611794864,22.59190305897432,,
21.248,1.026214599609375,103.01220188127402,42.64488075250961,22.522440376254803,,
21.284,1.026214599609375,102.64800902104096,42.49920360841639,22.449601804208193,,
21.316,1.026214599609375,102.2671560881222,42.34686243524888,22.37343121762444,,
21.348,1.026214599609375,101.86906274992997,42.18762509997199,22.293812549985994,,
21.381,1.026214599609375,101.454661448647,42.0218645794588,22.2109322897294,,
21.413,1.026214599609375,101.02362662180734,41.849450648722936,22.124725324361467,,
21.445,1.026214599609375,100.57627498283387,41.67050999313354,22.03525499656677,,
21.479,1.026214599609375,100.11262422981262,41.48504969192505,21.942524845962524,,
21.513,1.026214599609375,99.6326566646576,41.29306266586304,21.84653133293152,,
21.546,1.026214599609375,99.13667130270566,41.09466852108226,21.74733426054113,,
21.579,1.026214599609375,98.62467699299981,40.889870797199926,21.644935398599962,,
21.612,1.026214599609375,98.09667373554005,40.67866949421602,21.539334747108008,,
21.645,1.026214599609375,97.55296939470627,40.461187757882506,21.430593878941252,,
21.679,1.026214599609375,96.99326495516159,40.23730598206464,21.31865299103232,,
21.711,1.026214599609375,96.4178417341569,40.00713669366276,21.20356834683138,,
21.743,1.026214599609375,95.82671742977814,39.77068697191125,21.085343485955626,,
21.777,1.026214599609375,95.2202176044913,39.52808704179652,20.964043520898258,,
21.811,1.026214599609375,94.59801669583038,39.27920667833215,20.839603339166075,,
21.843,1.026214599609375,93.96071273446924,39.0242850937877,20.712142546893848,,
21.876,1.026214599609375,93.30802440315695,38.76320976126278,20.58160488063139,,
21.909,1.026214599609375,92.63994285285052,38.49597714114021,20.447988570570104,,
21.941,1.026214599609375,91.95676709888683,38.22270683955473,20.311353419777365,,
21.974,1.026214599609375,91.25882270373175,37.9435290814927,20.17176454074635,,
22.007,1.026214599609375,90.54579295396243,37.65831718158497,20.029158590792484,,
22.041,1.026214599609375,89.81830242738162,37.367320970952655,19.883660485476327,,
22.074,1.026214599609375,89.07602556152344,37.070410224609375,19.735205112304687,,
22.106,1.026214599609375,88.31896235638786,36.76758494255514,19.58379247127757,,
22.14,1.026214599609375,87.54806295224357,36.45922518089743,19.429612590448713,,
22.173,1.026214599609375,86.7626850732018,36.14507402928072,19.27253701464036,,
22.206,1.026214599609375,85.9631454326854,35.82525817307416,19.11262908653708,,
22.239,1.026214599609375,85.15005975945415,35.50002390378166,18.95001195189083,,
22.273,1.026214599609375,84.32312903817122,35.169251615268486,18.784625807634242,,
22.306,1.026214599609375,83.48295129951028,34.83318051980411,18.616590259902054,,
22.338,1.026214599609375,82.62983440785128,34.491933763140516,18.445966881570257,,
22.371,1.026214599609375,81.76348819690031,34.14539527876013,18.272697639380063,,
22.403,1.026214599609375,80.88451069733114,33.793804278932456,18.096902139466227,,
22.437,1.026214599609375,79.9929284562728,33.43717138250911,17.918585691254556,,
22.468,1.026214599609375,79.08962082164989,33.07584832865995,17.737924164329975,,
22.502,1.026214599609375,78.17433302334055,32.70973320933622,17.55486660466811,,
22.536,1.026214599609375,77.24765424297557,32.339061697190225,17.36953084859511,,
